value,savings,description_doge,total_obligation,award_amount,link,fain_key,date,agency,funding_opportunity_goals,total_obligated_amount,federal_action_obligation,non_federal_funding_amount,action_date,action_date_fiscal_year,awarding_agency_name,awarding_sub_agency_name,funding_office_name,recipient_name,recipient_parent_name,primary_place_of_performance_scope,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_state_name,cfda_title,business_types_description,action_type_description,sector
132475.0,17355.0,"DUKE UNIVERSITY LIBRARIES—IN PARTNERSHIP WITH PENNSYLVANIA STATE UNIVERSITY, WASHINGTON UNIVERSITY IN ST. LOUIS, PRINCETON UNIVERSITY, THE UNIVERSITY OF MINNESOTA (MEMBERS OF THE DATA CURATION NETWORK: DCN), AND THE ASSOCIATION OF RESEARCH LIBRARIES—WILL DEVELOP AN ENHANCED, SPECIALIZED CURRICULUM FOR DATA CURATION TRAINING FOR ACADEMIC LIBRARY AND ARCHIVES STAFF. BY DEVELOPING MORE IN-DEPTH AND CUSTOMIZED TRAINING AND RESOURCES IN GEOSPATIAL, SCIENTIFIC IMAGES, CODE, AND SIMULATION DATA, THE TEAM ADDRESSES THE DEMANDS OF ACADEMIC LIBRARIANS AND ARCHIVISTS TO BETTER SUPPORT RESEARCHERS AT THEIR INSTITUTIONS. BUILDING ON EXISTING DCN CURRICULUM, THIS PROJECT WILL PRIORITIZE ETHICAL, EQUITABLE, AND ACCESSIBLE CONSIDERATIONS FOR RESEARCH DATA CURATION; MAKE THE RESULTING EDUCATIONAL MATERIALS OPENLY ACCESSIBLE ONLINE FOR FUTURE USE AND ADAPTATION; AND HOST A PILOT WORKSHOP TO ASSESS THE WORKSHOP MATERIALS, BUILD KNOWLEDGE IN THESE AREAS, AND STRENGTHEN COMMUNITY ENGAGEMENT.",132475.0,0.0,https://usaspending.gov/award/ASST_NON_RE-252343-OLS-22_5950,RE-252343-OLS-22,4/8/2025,Institute of Museum and Library Services,NOT APPLICABLE,132475.0,0.0,0.0,2024-07-02,2024.0,Institute of Museum and Library Services,Institute of Museum and Library Services,INSTITUTE OF MUSEUM  LIBRARY SVCS,DUKE UNIVERSITY,DUKE UNIVERSITY,SINGLE ZIP CODE,USA,UNITED STATES,NORTH CAROLINA,LAURA BUSH 21ST CENTURY LIBRARIAN PROGRAM,STATE GOVERNMENT,REVISION,Education
374288.0,277243.0,"IN THIS EARLY CAREER RESEARCH DEVELOPMENT PROJECT, DR. ALEXANDRA CHASSANOFF WILL INVESTIGATE HOW BORN-DIGITAL STEWARDS DESCRIBE THEIR CURRENT NEEDS AND CHALLENGES; WHAT PROFESSIONALIZATION PATHWAYS EXIST; AND WHAT ROLE, IMPACT, AND VALUE COMMUNITIES OF PRACTICE HAVE IN BORN-DIGITAL STEWARDSHIP. ACTIVITIES WILL INCLUDE CONDUCTING AN ENVIRONMENTAL SCAN, STUDYING SEVERAL COMMUNITIES OF PRACTICE VIA SITE OBSERVATIONS AND FOCUS GROUP SESSIONS, AND INTERVIEWING OTHER EXPERT COMMUNITY OF PRACTICE STAKEHOLDERS. DELIVERABLES WILL INCLUDE A SYNTHESIS OF CURRENT PROFESSIONALIZATION PATHWAYS, A SUMMATIVE REPORT ON BORN-DIGITAL STEWARDSHIP, AND A GUIDE TO CULTIVATING PROFESSIONAL BORN-DIGITAL STEWARDSHIP COMMUNITIES OF PRACTICE. BY SHARING ACTIONABLE GUIDANCE DERIVED FROM PRACTITIONER EXPERIENCES, THE PROJECT WILL HELP DIMINISH THE WIDENING GAP IN BORN-DIGITAL STEWARDSHIP BETWEEN BEST-IN-PRACTICE THEORIES AND EXISTING REALITIES IN LIBRARIES AND ARCHIVES ACROSS THE NATION.",374288.0,374288.0,https://usaspending.gov/award/ASST_NON_RE-256690-OLS-24_5300,RE-256690-OLS-24,4/8/2025,Institute of Museum and Library Services,"GOAL 2: DEVELOP FACULTY, LIBRARY, AND ARCHIVES LEADERS BY INCREASING THE INSTITUTIONAL CAPACITY OF LIBRARIES, ARCHIVES, AND GRADUATE PROGRAMS RELATED TO LIBRARY AND INFORMATION SCIENCE",374288.0,374288.0,0.0,2024-07-10,2024.0,Institute of Museum and Library Services,Institute of Museum and Library Services,INSTITUTE OF MUSEUM  LIBRARY SVCS,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,SINGLE ZIP CODE,USA,UNITED STATES,NORTH CAROLINA,LAURA BUSH 21ST CENTURY LIBRARIAN PROGRAM,STATE GOVERNMENT,NEW,Education
151933.0,70426.0,"THE ASHEVILLE ART MUSEUM WILL CONSERVE, PRESERVE, AND DIGITIZE A PORTION OF ITS COLLECTION OF ARTWORKS RELATED TO WESTERN NORTH CAROLINA, SOUTHERN APPALACHIA, AND THE SOUTHEASTERN REGION. THE PROJECT ADDRESSES 148 OBJECTS OF APPALACHIAN HISTORICAL AND CONTEMPORARY WORK, INCLUDING WORKS BY BLACK MOUNTAIN COLLEGE STUDENTS AND FACULTY AND SELF-TAUGHT ARTISTS. PROJECT ACTIVITIES WILL INCLUDE THE CLEANING AND REPAIR OF PAINTINGS AND WORKS ON PAPER AND REPAIRING CHIPPED OR BROKEN CERAMICS, IN ADDITION TO PHOTOGRAPHY AND DIGITIZATION. THE PROJECT WILL BENEFIT VISITORS, STUDENTS, AND SCHOLARS AND INCREASED DIGITAL ACCESS TO THE COLLECTION FOR THE PUBLIC.",151933.0,304883.0,https://usaspending.gov/award/ASST_NON_ST-255003-OMS-23_5950,ST-255003-OMS-23,4/8/2025,Institute of Museum and Library Services,,151933.0,151933.0,152950.0,2023-09-13,2023.0,Institute of Museum and Library Services,Institute of Museum and Library Services,INSTITUTE OF MUSEUM  LIBRARY SVCS,"ASHEVILLE ART MUSEUM ASSOCIATION, INCORPORATED","ASHEVILLE ART MUSEUM ASSOCIATION, INCORPORATED",SINGLE ZIP CODE,USA,UNITED STATES,NORTH CAROLINA,SAVE AMERICA'S TREASURES,STATE GOVERNMENT,NEW,Justice Social Equity and Community
149952.0,57098.0,"WATERSHEDS FOR PLACE-BASED, EXPERIENTIAL EDUCATION [THE CAPE FEAR WATERSHED PROJECT (CFWP) IS AN ENVIRONMENTAL HUMANITIES APPROACH TO PLACE-BASED TEACHING AND LEARNING. USING WATERSHEDS TO REFLECT ON SOCIAL CONNECTIONS AND HUMAN RELATIONSHIPS IN AND WITH NATURE, THE CFWP INCREASES OUR SENSE OF PLACE TO IMPROVE CARE FOR HUMAN AND NON-HUMAN LIFE. FOCUSING ON THE ONLINE M.S. IN SUSTAINABILITY & ENVIRONMENT, WE WILL INTEGRATE HUMANITIES PRACTICES IN A SUMMER FIELD COURSE, THREE NEW TOPICS COURSES, AND FLEXIBLE ONLINE MODULES, AS WE UNIFY THE M.S. CURRICULUM VIA THE THEME OF THE CAPE FEAR WATERSHED. WE WILL ALSO: 1) BRING FACULTY AND STUDENTS TOGETHER IN PLACES STUDIED IN COURSES; 2) BUILD CONNECTIONS BETWEEN PEOPLE, INSTITUTIONS, AND PLACES IN THE WATERSHED, ESPECIALLY UNC GREENSBORO AND UNC WILMINGTON, SITUATED IN THE HEADWATERS AND NEAR THE MOUTH OF THE WATERSHED, RESPECTIVELY; AND 3) EMPHASIZE HUMANITIES APPROACHES IN SHARABLE CURRICULA AND RESOURCES WITH REGARD TO TOPICS THAT ARE USUALLY THE PURVIEW OF THE NATURAL AND SOCIAL SCIENCES.]",149952.0,149952.0,https://usaspending.gov/award/ASST_NON_AA28459022_4340,AA28459022,4/4/2025,National Endowment for the Humanities,"STRENGTHEN THE TEACHING AND STUDY OF THE HUMANITIES BY DEVELOPING NEW OR ENHANCING EXISTING PROGRAMS, RESOURCES (INCLUDING THOSE IN DIGITAL FORMAT), OR COURSES THAT EXPLORE, INTERPRET, AND PRESERVE THE DIVERSITY OF HUMAN CULTURES, IDEAS, AND PRACTICES, PAST AND PRESENT.",149952.0,149952.0,0.0,2022-02-09,2022.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,THE UNIVERSITY OF NORTH CAROLINA,STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES TEACHING AND LEARNING RESOURCES AND CURRICULUM DEVELOPMENT,PRIVATE INSTITUTION OF HIGHER EDUCATION,NEW,Education
149952.0,57098.0,"WATERSHEDS FOR PLACE-BASED, EXPERIENTIAL EDUCATION [THE CAPE FEAR WATERSHED PROJECT (CFWP) IS AN ENVIRONMENTAL HUMANITIES APPROACH TO PLACE-BASED TEACHING AND LEARNING. USING WATERSHEDS TO REFLECT ON SOCIAL CONNECTIONS AND HUMAN RELATIONSHIPS IN AND WITH NATURE, THE CFWP INCREASES OUR SENSE OF PLACE TO IMPROVE CARE FOR HUMAN AND NON-HUMAN LIFE. FOCUSING ON THE ONLINE M.S. IN SUSTAINABILITY & ENVIRONMENT, WE WILL INTEGRATE HUMANITIES PRACTICES IN A SUMMER FIELD COURSE, THREE NEW TOPICS COURSES, AND FLEXIBLE ONLINE MODULES, AS WE UNIFY THE M.S. CURRICULUM VIA THE THEME OF THE CAPE FEAR WATERSHED. WE WILL ALSO: 1) BRING FACULTY AND STUDENTS TOGETHER IN PLACES STUDIED IN COURSES; 2) BUILD CONNECTIONS BETWEEN PEOPLE, INSTITUTIONS, AND PLACES IN THE WATERSHED, ESPECIALLY UNC GREENSBORO AND UNC WILMINGTON, SITUATED IN THE HEADWATERS AND NEAR THE MOUTH OF THE WATERSHED, RESPECTIVELY; AND 3) EMPHASIZE HUMANITIES APPROACHES IN SHARABLE CURRICULA AND RESOURCES WITH REGARD TO TOPICS THAT ARE USUALLY THE PURVIEW OF THE NATURAL AND SOCIAL SCIENCES.]",149952.0,0.0,https://usaspending.gov/award/ASST_NON_AA28459022_4340,AA28459022,4/4/2025,National Endowment for the Humanities,"STRENGTHEN THE TEACHING AND STUDY OF THE HUMANITIES BY DEVELOPING NEW OR ENHANCING EXISTING PROGRAMS, RESOURCES (INCLUDING THOSE IN DIGITAL FORMAT), OR COURSES THAT EXPLORE, INTERPRET, AND PRESERVE THE DIVERSITY OF HUMAN CULTURES, IDEAS, AND PRACTICES, PAST AND PRESENT.",149952.0,0.0,0.0,2024-08-01,2024.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,,STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES TEACHING AND LEARNING RESOURCES AND CURRICULUM DEVELOPMENT,PRIVATE INSTITUTION OF HIGHER EDUCATION,REVISION,Education
89110.0,5976.0,"DIGITAL EXPLORATION OF NORTH CAROLINA CENTRAL UNIVERSITY'S HISTORY [FACULTY AND STAFF FROM HUMANITIES DISCIPLINES WITHIN THE COLLEGE OF ARTS, SOCIAL SCIENCES, AND HUMANITIES AT NORTH CAROLINA CENTRAL UNIVERSITY WILL FORM A COHORT TO PARTICIPATE IN A TWO-YEAR PROJECT (2022-2024) THAT USES THE NCCU MATERIALS AT DIGITAL NC (ESPECIALLY THE NEWSPAPERS AND YEARBOOKS) AND THE MATERIALS IN THE NCCU ARCHIVES TO DEVELOP TEACHING MATERIALS TO BE IMPLEMENTED IN THEIR COURSES. IN THE FIRST YEAR, WE WILL COORDINATE WITH THE DIGITAL HUMANITIES RESEARCH INSTITUTE AT CUNY FOR WORKSHOP MATERIALS AND INSTRUCTORS WHO WOULD BE WILLING TO RUN A WEEK OF WORKSHOPS. AFTER THE WORKSHOP, FACULTY MEMBERS WILL BE EXPECTED TO CREATE AND IMPLEMENT COURSE MODULES USING THIS DIGITAL ARCHIVAL MATERIAL. IN THE SECOND YEAR, FACULTY MEMBERS WILL PARTICIPATE IN A SYMPOSIUM DISCUSSING THEIR RESULTS AND WILL ENGAGE WITH OTHER FACULTY MEMBERS IN THEIR DISCIPLINES AS WELL AS THE GREATER UNIVERSITY COMMUNITY AND THE CITIZENS OF DURHAM, NC.]",89110.0,89110.0,https://usaspending.gov/award/ASST_NON_AB28457022_4340,AB28457022,4/4/2025,National Endowment for the Humanities,"STRENGTHEN THE TEACHING AND STUDY OF THE HUMANITIES BY DEVELOPING NEW OR ENHANCING EXISTING PROGRAMS, RESOURCES (INCLUDING THOSE IN DIGITAL FORMAT), OR COURSES THAT EXPLORE, INTERPRET, AND PRESERVE THE DIVERSITY OF HUMAN CULTURES, IDEAS, AND PRACTICES, PAST AND PRESENT.",89110.0,89110.0,0.0,2022-05-10,2022.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,NORTH CAROLINA CENTRAL UNIVERSITY,THE UNIVERSITY OF NORTH CAROLINA,STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES TEACHING AND LEARNING RESOURCES AND CURRICULUM DEVELOPMENT,PRIVATE INSTITUTION OF HIGHER EDUCATION,NEW,Education
89110.0,5976.0,"DIGITAL EXPLORATION OF NORTH CAROLINA CENTRAL UNIVERSITY'S HISTORY [FACULTY AND STAFF FROM HUMANITIES DISCIPLINES WITHIN THE COLLEGE OF ARTS, SOCIAL SCIENCES, AND HUMANITIES AT NORTH CAROLINA CENTRAL UNIVERSITY WILL FORM A COHORT TO PARTICIPATE IN A TWO-YEAR PROJECT (2022-2024) THAT USES THE NCCU MATERIALS AT DIGITAL NC (ESPECIALLY THE NEWSPAPERS AND YEARBOOKS) AND THE MATERIALS IN THE NCCU ARCHIVES TO DEVELOP TEACHING MATERIALS TO BE IMPLEMENTED IN THEIR COURSES. IN THE FIRST YEAR, WE WILL COORDINATE WITH THE DIGITAL HUMANITIES RESEARCH INSTITUTE AT CUNY FOR WORKSHOP MATERIALS AND INSTRUCTORS WHO WOULD BE WILLING TO RUN A WEEK OF WORKSHOPS. AFTER THE WORKSHOP, FACULTY MEMBERS WILL BE EXPECTED TO CREATE AND IMPLEMENT COURSE MODULES USING THIS DIGITAL ARCHIVAL MATERIAL. IN THE SECOND YEAR, FACULTY MEMBERS WILL PARTICIPATE IN A SYMPOSIUM DISCUSSING THEIR RESULTS AND WILL ENGAGE WITH OTHER FACULTY MEMBERS IN THEIR DISCIPLINES AS WELL AS THE GREATER UNIVERSITY COMMUNITY AND THE CITIZENS OF DURHAM, NC.]",89110.0,0.0,https://usaspending.gov/award/ASST_NON_AB28457022_4340,AB28457022,4/4/2025,National Endowment for the Humanities,"STRENGTHEN THE TEACHING AND STUDY OF THE HUMANITIES BY DEVELOPING NEW OR ENHANCING EXISTING PROGRAMS, RESOURCES (INCLUDING THOSE IN DIGITAL FORMAT), OR COURSES THAT EXPLORE, INTERPRET, AND PRESERVE THE DIVERSITY OF HUMAN CULTURES, IDEAS, AND PRACTICES, PAST AND PRESENT.",89110.0,0.0,0.0,2024-01-25,2024.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,NORTH CAROLINA CENTRAL UNIVERSITY,,STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES TEACHING AND LEARNING RESOURCES AND CURRICULUM DEVELOPMENT,PRIVATE INSTITUTION OF HIGHER EDUCATION,REVISION,Education
149637.0,6842.0,"DIGITAL FLUENCY AND EXPERIENTIAL LEARNING: PROMOTING DIGITAL HUMANITIES IN UNDERGRADUATE RESEARCH [THE PROJECT TEAM FOR ?DIGITAL FLUENCY AND EXPERIENTIAL LEARNING: PROMOTING DIGITAL HUMANITIES IN UNDERGRADUATE RESEARCH? WILL CREATE A DIGITAL HUMANITIES UNDERGRADUATE RESEARCH (DHUR) TRACK FOR UNC ASHEVILLE?S UNDERGRADUATE RESEARCH PROGRAM. DHUR COURSES WILL ENGAGE STUDENTS IN DIGITAL HUMANITIES THROUGH EXPERIENTIAL LEARNING AND UNDERGRADUATE RESEARCH ACTIVITIES. THE GRANT WILL FACILITATE FACULTY DEVELOPMENT EFFORTS IN ORDER TO INCREASE THE NUMBER OF COURSES THAT EMPLOY HUMANISTIC INQUIRY AND DIGITAL TOOLS AND TO ADAPT AND PILOT COURSES FOR THE DHUR TRACK. THESE COURSES WILL INCORPORATE PRACTICES SUCH AS COMMUNITY ENGAGEMENT, ARCHIVAL RESEARCH, STORY MAPPING, ORAL HISTORY COLLECTION, AND OTHER FORMS OF EXPERIENTIAL LEARNING. STUDENTS IN DHUR COURSES WILL CONTRIBUTE TO THE CRAFTING AND DISSEMINATION OF AN INCLUSIVE ONLINE MUSEUM HOUSING ARCHIVAL MATERIALS AND INTERACTIVE PROJECTS THAT ILLUMINATE THE EXPERIENCES OF HISTORICALLY EXCLUDED PEOPLE IN ASHEVILLE AND ITS ENVIRONS.]",149637.0,149637.0,https://usaspending.gov/award/ASST_NON_AKB28583722_4340,AKB28583722,4/4/2025,National Endowment for the Humanities,,149637.0,149637.0,0.0,2022-06-01,2022.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,THE UNIVERSITY OF NORTH CAROLINA AT ASHEVILLE,THE UNIVERSITY OF NORTH CAROLINA,STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES TEACHING AND LEARNING RESOURCES AND CURRICULUM DEVELOPMENT,PRIVATE INSTITUTION OF HIGHER EDUCATION,NEW,Education
59991.0,37496.0,"DIGITAL HUMANITIES TEACHING AND LEARNING [THIS PROJECT IS DESIGNED TO FURTHER ADVANCE THE HUMANITIES AT NORTH CAROLINA WESLEYAN UNIVERSITY BY ENHANCING A NEW DIGITAL HUMANITIES LAB, DEVELOPING A DIGITAL HUMANITIES UNDERGRADUATE COURSE TO BE INCLUDED IN THE UNIVERSITY'S CORE CURRICULUM, AND EMBARKING ON A MAJOR DIGITAL HUMANITIES PROJECT BY DOCUMENTING A CULTURAL HISTORY OF AUTO RACING IN THE STATE OF NORTH CAROLINA.]",59991.0,59991.0,https://usaspending.gov/award/ASST_NON_ASB29974024_4340,ASB29974024,4/4/2025,National Endowment for the Humanities,THE SPOTLIGHT ON HUMANITIES IN HIGHER EDUCATION PROGRAM SUPPORTS THE EXPLORATION AND DEVELOPMENT OF SMALL PROJECTS THAT WOULD BENEFIT UNDERSERVED POPULATIONS THROUGH THE TEACHING AND STUDY OF THE HUMANITIES.,59991.0,59991.0,0.0,2024-05-17,2024.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,"NORTH CAROLINA WESLEYAN UNIVERSITY, INC.","NORTH CAROLINA WESLEYAN UNIVERSITY, INC.",STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES TEACHING AND LEARNING RESOURCES AND CURRICULUM DEVELOPMENT,PRIVATE INSTITUTION OF HIGHER EDUCATION,NEW,Education
349991.0,123468.0,"SNCC AND GRASSROOTS ORGANIZING: BUILDING A MORE PERFECT UNION [THE MOVEMENT HISTORY INITIATIVE IN COLLABORATION WITH SIX HISTORICALLY BLACK COLLEGES AND UNIVERSITIES PLANS ""SNCC AND GRASSROOTS ORGANIZING: BUILDING A MORE PERFECT UNION,"" A PUBLIC DISCUSSION SERIES EXAMINING CENTRAL THEMES IN THE STUDENT NONVIOLENT COORDINATING COMMITTEE'S (SNCC) GRASSROOTS ORGANIZING--THE ORGANIZING TRADITION, VOTING RIGHTS, BLACK POWER, WOMEN AND GENDER, FREEDOM TEACHING, AND ART AND CULTURE IN MOVEMENT BUILDING--AND THEIR CONTEMPORARY RELEVANCE TO THE ONGOING PROJECT OF BUILDING A MORE PERFECT UNION. THE SERIES INCLUDES MULTI-DAY COMMUNITY GATHERINGS AT HBCUS, WORKSHOPS AT CIVIL RIGHTS/AFRICAN AMERICAN MUSEUMS, AND VIRTUAL COMMUNITY CONVERSATIONS WHERE HUMANITIES SCHOLARS AND MOVEMENT VETERANS ENGAGE A BROAD PUBLIC AUDIENCE IN RICH HUMANITIES RESOURCES. NEW DEVELOPED INTERPRETIVE BOOKLETS AND LEARNING TOOLKITS WITH PRIMARY SOURCE MATERIALS, ANALYSIS, AND QUESTIONS WILL PROVIDE FURTHER OPPORTUNITIES TO ENGAGE.]",349991.0,349991.0,https://usaspending.gov/award/ASST_NON_GG29318323_4340,GG29318323,4/4/2025,National Endowment for the Humanities,,349991.0,349991.0,0.0,2023-08-19,2023.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,DUKE UNIVERSITY,DUKE UNIVERSITY,STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES PUBLIC PROGRAMS,OTHER,NEW,Justice Social Equity and Community
44996978.0,36180935.0,"WITH THIS ACTIVITY, USAID SEEKS TO ADVANCE NUTRITION MONITORING, EVALUATION, RESEARCH, RESEARCH TRANSLATION, AND   LEARNING TO IMPROVE THE NUTRITIONAL STATUS OF WOMEN AND CHILDREN. THE NEW ACTIVITY WILL FILL EVIDENCE GAPS TO IMPROVE   NUTRITION OUTCOMES THROUGH HEALTH SYSTEMS WHILE ENSURING LOCAL PARTNERS DESIGN, IMPLEMENT, DISSEMINATE, AND USE   SUCH EVIDENCE FOR POLICIES AND PROGRAMS.",8816043.0,0.0,https://usaspending.gov/award/ASST_NON_7200AA23CA00021_7200,7200AA23CA00021,3/1/2025,USAID,NOT APPLICABLE,8816043.0,0.0,0.0,2023-11-08,2024.0,Agency for International Development,Agency for International Development,USAID GH,RESEARCH TRIANGLE INSTITUTE,RESEARCH TRIANGLE INSTITUTE,SINGLE ZIP CODE,USA,UNITED STATES,NORTH CAROLINA,USAID FOREIGN ASSISTANCE FOR PROGRAMS OVERSEAS,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),REVISION,International Development
44996978.0,36180935.0,"WITH THIS ACTIVITY, USAID SEEKS TO ADVANCE NUTRITION MONITORING, EVALUATION, RESEARCH, RESEARCH TRANSLATION, AND   LEARNING TO IMPROVE THE NUTRITIONAL STATUS OF WOMEN AND CHILDREN. THE NEW ACTIVITY WILL FILL EVIDENCE GAPS TO IMPROVE   NUTRITION OUTCOMES THROUGH HEALTH SYSTEMS WHILE ENSURING LOCAL PARTNERS DESIGN, IMPLEMENT, DISSEMINATE, AND USE   SUCH EVIDENCE FOR POLICIES AND PROGRAMS.",8816043.0,0.0,https://usaspending.gov/award/ASST_NON_7200AA23CA00021_7200,7200AA23CA00021,3/1/2025,USAID,NOT APPLICABLE,8816043.0,0.0,0.0,2023-11-12,2024.0,Agency for International Development,Agency for International Development,USAID M/OAA,RESEARCH TRIANGLE INSTITUTE,RESEARCH TRIANGLE INSTITUTE,SINGLE ZIP CODE,USA,UNITED STATES,NORTH CAROLINA,USAID FOREIGN ASSISTANCE FOR PROGRAMS OVERSEAS,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),REVISION,International Development
6250000.0,6029332.0,"COMPREHENSIVE CENTERS (CC) PROGRAM REGION 2 (ISLANDS): PUERTO RICO, VIRGIN ISLANDS",1250000.0,1250000.0,https://usaspending.gov/award/ASST_NON_S283B240037_9100,S283B240037,2/18/2025,Department Of Education,NOT APPLICABLE,1250000.0,1250000.0,0.0,2024-09-26,2024.0,Department of Education,Department of Education,OFC OF ELEMENTARY AND SECONDARY EDU,FAMILY HEALTH INTERNATIONAL,,SINGLE ZIP CODE,USA,UNITED STATES,NORTH CAROLINA,COMPREHENSIVE CENTERS,NONPROFIT WITH 501C3 IRS STATUS (OTHER THAN AN INSTITUTION OF HIGHER EDUCATION),NEW,Education
8389304.0,4628094.0,PREPARE+: PIEDMONT-TRIAD RESIDENCY EDUCATOR PROGRAM AND RECRUITMENT EFFORTS FOR PRINCIPAL LEADERS IN UNDERSERVED SCHOOLS,4887146.0,370782.0,https://usaspending.gov/award/ASST_NON_S336S220020_9100,S336S220020,2/12/2025,Department Of Education,NOT APPLICABLE,4887146.0,370782.0,0.0,2022-09-22,2022.0,Department of Education,Department of Education,OFC OF ELEMENTARY AND SECONDARY EDU,HIGH POINT UNIVERSITY,HIGH POINT UNIVERSITY,SINGLE ZIP CODE,USA,UNITED STATES,NORTH CAROLINA,TEACHER QUALITY PARTNERSHIP GRANTS,PRIVATE INSTITUTION OF HIGHER EDUCATION,REVISION,Education
8389304.0,4628094.0,PREPARE+: PIEDMONT-TRIAD RESIDENCY EDUCATOR PROGRAM AND RECRUITMENT EFFORTS FOR PRINCIPAL LEADERS IN UNDERSERVED SCHOOLS,4887146.0,114424.0,https://usaspending.gov/award/ASST_NON_S336S220020_9100,S336S220020,2/12/2025,Department Of Education,NOT APPLICABLE,4887146.0,114424.0,0.0,2023-08-28,2023.0,Department of Education,Department of Education,OFC OF ELEMENTARY AND SECONDARY EDU,HIGH POINT UNIVERSITY,HIGH POINT UNIVERSITY,SINGLE ZIP CODE,USA,UNITED STATES,NORTH CAROLINA,TEACHER QUALITY PARTNERSHIP GRANTS,PRIVATE INSTITUTION OF HIGHER EDUCATION,REVISION,Education
8389304.0,4628094.0,PREPARE+: PIEDMONT-TRIAD RESIDENCY EDUCATOR PROGRAM AND RECRUITMENT EFFORTS FOR PRINCIPAL LEADERS IN UNDERSERVED SCHOOLS,4887146.0,519664.0,https://usaspending.gov/award/ASST_NON_S336S220020_9100,S336S220020,2/12/2025,Department Of Education,NOT APPLICABLE,4887146.0,519664.0,0.0,2023-08-08,2023.0,Department of Education,Department of Education,OFC OF ELEMENTARY AND SECONDARY EDU,HIGH POINT UNIVERSITY,HIGH POINT UNIVERSITY,SINGLE ZIP CODE,USA,UNITED STATES,NORTH CAROLINA,TEACHER QUALITY PARTNERSHIP GRANTS,PRIVATE INSTITUTION OF HIGHER EDUCATION,CONTINUATION,Education
4228801.0,3092663.0,WINSTON-SALEM TEACH TQP RESIDENCY PROGRAM,2534784.0,340895.0,https://usaspending.gov/award/ASST_NON_S336S220071_9100,S336S220071,2/12/2025,Department Of Education,NOT APPLICABLE,2534784.0,340895.0,0.0,2022-09-12,2022.0,Department of Education,Department of Education,OFC OF ELEMENTARY AND SECONDARY EDU,WINSTON-SALEM STATE UNIVERSITY,THE UNIVERSITY OF NORTH CAROLINA,SINGLE ZIP CODE,USA,UNITED STATES,NORTH CAROLINA,TEACHER QUALITY PARTNERSHIP GRANTS,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,NEW,Education
4228801.0,3092663.0,WINSTON-SALEM TEACH TQP RESIDENCY PROGRAM,2534784.0,372107.0,https://usaspending.gov/award/ASST_NON_S336S220071_9100,S336S220071,2/12/2025,Department Of Education,NOT APPLICABLE,2534784.0,372107.0,0.0,2022-09-22,2022.0,Department of Education,Department of Education,OFC OF ELEMENTARY AND SECONDARY EDU,WINSTON-SALEM STATE UNIVERSITY,THE UNIVERSITY OF NORTH CAROLINA,SINGLE ZIP CODE,USA,UNITED STATES,NORTH CAROLINA,TEACHER QUALITY PARTNERSHIP GRANTS,PUBLIC/STATE CONTROLLED INSTITUTION OF HIGHER EDUCATION,REVISION,Education
